W/O #,Service Request #,No. of Breaks,W/O Date,SRC,Asset Type,Mat,Dia,FROM NODE,TO NODE,Failure Type,Failure Cause,W/M Depth,Soil Type,UNIT,Street,Pres Zone,Zone,Tile,COMPKEY
  1125402,1427234,1,08/02/2011,WOLF,WMN,CI,200,605500,605495,1.1,8.5,1.98 ,SACL,1082,BLOOR ST,2,Z20,0226,520561
   448395,625622,1,10/12/2006,WOLF,WMN,CI,200,605500,605495,1.1,8.5,1.98 ,CLAY,1082,BLOOR ST,2,Z20,0226,520561
   273938,1,1,16/02/1995,,WMN,CI,200,605500,605495,1.1,8.7,0.00 ,,,BLOOR ST,2,Z20,0226,520561
   279745,1,1,15/04/1986,,WMN,CI,200,605500,605495,1.1,,0.00 ,,,BLOOR ST,2,Z20,0226,520561
   270816,1,1,18/12/1991,,WMN,CI,300,605508,6544344,1.1,8.7,0.00 ,,,GOLDEN ORCHARD DR,2,Z20,0227,705153
   280048,1,1,14/01/1999,,WMN,CI,150,605517,605518,1.1,8.7,0.00 ,,,MEDIA CT,2,Z20,0226,520472
   284452,1,1,27/05/1998,,WMN,CI,200,605522,6558344,1.1,8.7,0.00 ,,,FLAGSHIP DR,2,Z20,0226,718707
   272193,1,1,06/10/1993,,WMN,CI,200,605522,6558344,1.1,8.7,0.00 ,,,FLAGSHIP DR,2,Z20,0226,718707
   271388,1,1,29/02/1992,,WMN,CI,200,605522,6558344,1.1,8.7,0.00 ,,,FLAGSHIP DR,2,Z20,0226,718707
   271679,1,1,13/12/1992,,WMN,CI,200,605523,6531804,1.2,8.7,0.00 ,,,FLAGSHIP DR,2,Z20,0226,690942
  1066320,1404079,1,17/12/2010,WOLF,WMN,CI,200,605530,6577542,1.1,8.5,1.83 ,CLAY,1097,FLAGSHIP DR,2,Z20,0226,843686
   307200,1,1,24/01/2005,WOLF,WMN,CI,200,605530,6577542,1.1,8.7,6.00 ,CLAY,,FLAGSHIP DR,2,Z20,0226,843686
   274955,1,1,24/03/1996,,WMN,CI,200,605530,6577542,1.1,8.7,0.00 ,,,FLAGSHIP DR,2,Z20,0226,843686
   447751,625211,1,07/12/2006,WOLF,WMN,CI,300,605543,6580759,1.1,8.5,6.00 ,SAND,3237,GOLDEN ORCHARD DR,2,Z20,0227,854872
  1451980,1768962,1,24/09/2012,WOLF,WMN,CI,150,605581,605582,1.3,8.5,2.44 ,SACL,644,HILLMAN CR,2,Z20,0204,522798
  1220138,1527682,1,07/08/2011,WOLF,WMN,CI,150,605581,605582,1.3,8.5,2.44 ,SAND,678,HILLMAN CR,2,Z20,0204,522798
  1962165,2273217,1,09/08/2014,WOLF,WMN,DI,150,605582,605580,,,0.00 ,,NO #,HILLMAN CR,2,Z20,0204,520492
  1241018,1554135,1,26/09/2011,WOLF,WMN,DI,150,605582,605580,1.3,8.5,2.44 ,SAND,678,HILLMAN CR,2,Z20,0204,520492
  1024122,1356976,1,08/09/2010,WOLF,WMN,CI,150,605585,605586,1.3,8.5,1.83 ,CLAY,NO #,DODSWORTH CR,2,Z20,0204,525543
  1559758,1835997,1,26/01/2013,WOLF,WMN,CI,150,605593,605591,1.1,8.5,1.83 ,CLAY,3287,KLAIMAN DR,2,Z20,0225,520497
  1441285,1753791,1,29/08/2012,WOLF,WMN,CI,150,605593,605591,1.3,8.5,1.98 ,TSCL,3295,KLAIMAN DR,2,Z20,0225,520497
  1094252,1405829,1,22/12/2010,WOLF,WMN,CI,150,605593,605591,1.1,8.5,1.83 ,CLAY,No #,KLAIMAN DR,2,Z20,0225,520497
   863147,1218695,1,20/12/2009,WOLF,WMN,CI,150,605593,605591,1.1,8.5,1.83 ,SACL,3269,KLAIMAN DR,2,Z20,0225,520497
   849972,1206533,1,26/11/2009,WOLF,WMN,CI,150,605593,605591,1.1,8.5,2.13 ,CLAY,3289/7,KLAIMAN DR,2,Z20,0225,520497
   529864,816567,1,30/12/2007,WOLF,WMN,CI,150,605593,605591,1.1,8.7,2.44 ,SAND,3257,KLAIMAN DR,2,Z20,0225,520497
   375695,1,1,13/12/2005,WOLF,WMN,CI,150,605593,605591,1.1,8.7,7.00 ,SAND,,KLAIMAN DR,2,Z20,0225,520497
   233543,1,1,24/01/2004,WOLF,WMN,CI,150,605593,605591,1.1,8.7,2.10 ,CLAY,,KLAIMAN DR,2,Z20,0225,520497
  1670864,1936709,1,16/07/2013,WOLF,WMN,DI,150,605612,605613,1.3,8.5,2.44 ,CLAY,3593,BROOMHILL CR,2,Z20,0246,525544
   275185,1,1,19/09/1996,,WMN,DI,150,605612,605613,1.3,8.5,0.00 ,,,BROOMHILL CR,2,Z20,0246,525544
   839636,1195614,1,02/11/2009,WOLF,WMN,DI,300,605614,605613,1.3,8.5,2.13 ,CLAY,807,RUNNINGBROOK DR,2,Z20,0246,520641
  1817004,2130064,1,12/01/2014,WOLF,WMN,DI,200,605617,605618,1.3,8.5,2.44 ,CLAY,3720,BROOMHILL CR,2,Z20,0246,520643
  1400769,1668824,1,04/05/2012,WOLF,WMN,DI,150,605617,605615,1.3,8.7,1.83 ,CLAY,NO #,GREENORE RD,2,Z20,0246,520508
  1406842,1678633,1,19/05/2012,WOLF,WMN,DI,200,605618,605612,1.3,8.5,1.98 ,CLAY,3714,BROOMHILL CR,2,Z20,0246,520644
  1123728,1425774,1,04/02/2011,WOLF,WMN,CI,200,605621,605627,1.1,8.5,2.44 ,CLAY,3567,FLAMEWOOD DR,2,Z20,0247,520648
   638243,984069,1,10/10/2008,WOLF,WMN,CI,200,605621,605627,1.2,8.3,1.83 ,CLAY,3567,FLAMEWOOD DR,2,Z20,0247,520648
   269036,1,1,12/06/1991,,WMN,CI,200,605621,605627,1.1,8.7,0.00 ,,,FLAMEWOOD DR,2,Z20,0247,520648
  2146778,2418347,1,05/03/2015,WOLF,WMN,CI,150,605622,605623,,,0.00 ,,899,HOLLOWTREE CR,2,Z20,0246,522799
   517211,790396,1,02/11/2007,WOLF,WMN,CI,200,605622,605625,1.1,8.7,1.83 ,CLAY,3617,FLAMEWOOD DR,2,Z20,0247,520646
   279974,1,1,22/07/1998,,WMN,CI,150,605622,605623,1.1,8.7,0.00 ,,,HOLLOWTREE CR,2,Z20,0246,522799
   272741,1,1,12/03/1994,,WMN,CI,150,605622,605623,1.1,8.7,0.00 ,,,HOLLOWTREE CR,2,Z20,0246,522799
   274751,1,1,11/10/1989,,WMN,CI,200,605622,605625,1.1,8.7,0.00 ,,,FLAMEWOOD DR,2,Z20,0247,520646
   567633,892100,1,16/05/2008,WOLF,WMN,CI,300,605623,605481,1.3,8.5,2.13 ,SAND,824,RUNNINGBROOK DR,2,Z20,0246,520645
   269593,1,1,22/01/1986,,WMN,CI,300,605623,605481,1.1,,0.00 ,,,RUNNINGBROOK DR,2,Z20,0246,520645
  1129289,1430024,1,16/02/2011,WOLF,WMN,CI,150,605624,605625,1.1,8.5,1.80 ,CLAY,788/796,SADDLE CR,2,Z20,0266,520511
  1111465,1419677,1,22/01/2011,WOLF,WMN,CI,150,605624,605625,1.1,8.7,1.98 ,SHAL,3637,SADDLE CR,2,Z20,0266,520511
   717776,1043540,1,13/02/2009,WOLF,WMN,CI,150,605624,605625,1.1,8.5,2.13 ,CLAY,865,SADDLE CR,2,Z20,0266,520511
   276135,1,1,12/02/1998,,WMN,CI,150,605624,605625,1.1,8.7,0.00 ,,,SADDLE CR,2,Z20,0266,520511
   275461,1,1,16/11/1997,,WMN,CI,150,605624,605625,1.1,8.7,0.00 ,,,SADDLE CR,2,Z20,0266,520511
   269004,1,1,13/03/1991,,WMN,CI,150,605624,605625,1.1,8.7,0.00 ,,,SADDLE CR,2,Z20,0266,520511
  1491254,1814297,1,14/12/2012,WOLF,WMN,CI,150,605626,605627,1.1,8.5,2.44 ,CLAY,3639- 3635,SWIRLINGLEAVES CR,2,Z20,0247,520512
  1229654,1539045,1,27/08/2011,WOLF,WMN,CI,200,605626,605624,1.1,8.7,2.13 ,CLAY,3665,FLAMEWOOD DR,2,Z20,0267,520647
   699219,1019473,1,24/12/2008,WOLF,WMN,CI,150,605626,605627,1.1,8.3,1.83 ,CLAY,3633,SWIRLINGLEAVES CR,2,Z20,0247,520512
   212025,1,1,05/10/2003,WOLF,WMN,CI,150,605626,605627,1.1,8.7,1.80 ,CLAY,,SWIRLINGLEAVES CR,2,Z20,0247,520512
   280718,1,1,01/03/1999,,WMN,CI,150,605626,605627,1.1,8.7,0.00 ,,,SWIRLINGLEAVES CR,2,Z20,0247,520512
   272647,1,1,25/01/1994,,WMN,CI,150,605626,605627,1.1,8.7,0.00 ,,,SWIRLINGLEAVES CR,2,Z20,0247,520512
   271650,1,1,12/10/1992,,WMN,CI,150,605626,605627,1.1,8.7,0.00 ,,,SWIRLINGLEAVES CR,2,Z20,0247,520512
   269283,1,1,28/01/1985,,WMN,CI,150,605626,605627,1.1,,0.00 ,,,SWIRLINGLEAVES CR,2,Z20,0247,520512
   268129,1,1,23/01/1983,,WMN,CI,150,605626,605627,1.1,,0.00 ,,,SWIRLINGLEAVES CR,2,Z20,0247,520512
  1866288,2161415,1,18/03/2014,WOLF,WMN,CI,200,605627,605622,1.1,8.7,2.44 ,CLAY,NO #,FLAMEWOOD DR,2,Z20,0247,520649
    75102,1,1,11/10/2001,WOLF,WMN,CI,200,605627,605622,1.1,8.7,1.65 ,CLAY,,FLAMEWOOD DR,2,Z20,0247,520649
  1210779,1512646,1,13/07/2011,WOLF,WMN,CI,200,605630,605652,1.1,8.5,2.44 ,CLAY,3465,CEDAR CREEK DR,2,Z20,0225,520663
   271673,1,1,06/12/1992,,WMN,CI,200,605630,605652,1.1,8.7,0.00 ,,,CEDAR CREEK DR,2,Z20,0225,520663
   105459,1,1,05/02/2002,WOLF,WMN,CI,200,605632,605633,1.1,8.7,1.95 ,CLAY,,LEXICON DR,2,Z20,0246,522800
  1876175,2170849,1,03/04/2014,WOLF,WMN,CI,150,605635,605636,1.1,8.5,2.44 ,SACL,3125,PINESMOKE CR,2,Z20,0247,522802
  1795470,2048512,1,13/12/2013,WOLF,WMN,CI,150,605635,605636,1.1,8.5,2.13 ,SAND,3447,PINESMOKE CR,2,Z20,0247,522802
  1475541,1804611,1,24/11/2012,WOLF,WMN,CI,150,605635,605636,1.1,8.7,1.83 ,CLAY,3446,PINESMOKE CR,2,Z20,0247,522802
  1310325,1602741,2,03/01/2012,WOLF,WMN,CI,150,605635,605636,1.1,8.5,2.44 ,CLAY,3451,PINESMOKE CR,2,Z20,0247,522802
   502619,745306,1,19/08/2007,WOLF,WMN,CI,150,605635,605636,1.1,8.5,1.83 ,CLAY,3522,PINESMOKE CR,2,Z20,0247,522802
   322154,1,1,24/03/2005,WOLF,WMN,CI,150,605635,605636,1.1,8.7,1.83 ,CLAY,,PINESMOKE CR,2,Z20,0247,522802
   284528,265548,1,04/10/2004,WOLF,WMN,CI,150,605635,605636,1.1,8.7,1.80 ,CLAY,,PINESMOKE CR,2,Z20,0247,522802
   207253,1,1,08/09/2003,WOLF,WMN,CI,150,605635,605636,1.1,8.7,1.80 ,SHCL,,PINESMOKE CR,2,Z20,0247,522802
    76974,1,1,20/10/2001,WOLF,WMN,CI,150,605635,605636,1.1,8.7,1.80 ,CLAY,,PINESMOKE CR,2,Z20,0247,522802
   275507,1,1,24/06/1997,,WMN,CI,150,605635,605636,1.1,8.7,0.00 ,,,PINESMOKE CR,2,Z20,0247,522802
   272707,1,1,16/02/1994,,WMN,CI,150,605635,605636,1.1,8.7,0.00 ,,,PINESMOKE CR,2,Z20,0247,522802
   269021,1,1,16/06/1985,,WMN,CI,150,605635,605636,1.1,,0.00 ,,,PINESMOKE CR,2,Z20,0247,522802
   902838,1224016,1,30/12/2009,WOLF,WMN,CI,300,605636,605635,1.1,8.5,2.44 ,CLAY,3446,RUNNINGBROOK DR,2,Z20,0247,520654
   272651,1,1,26/01/1994,,WMN,CI,300,605636,605635,1.1,8.7,0.00 ,,,RUNNINGBROOK DR,2,Z20,0247,520654
   269601,1,1,24/01/1986,,WMN,CI,300,605636,605635,1.1,,0.00 ,,,RUNNINGBROOK DR,2,Z20,0247,520654
  1466196,1789985,1,31/10/2012,WOLF,WMN,DI,300,605638,605614,1.3,8.5,2.44 ,CLAY,777,RUNNINGBROOK DR,2,Z20,0246,520656
   273038,1,1,27/11/1994,,WMN,CI,150,605643,605645,1.1,8.7,0.00 ,,,WISNER RD,2,Z20,0246,520658
   122967,1,1,19/05/2002,WOLF,WMN,CI,150,605645,605644,1.1,8.5,1.80 ,SACL,,WISNER RD,2,Z20,0246,520659
    35953,1,1,24/03/2001,WOLF,WMN,CI,150,605645,605646,1.1,8.7,2.70 ,CLAY,,SILCOTE RD,2,Z20,0246,522803
  1218050,1523466,1,01/08/2011,WOLF,WMN,CI,150,605652,605653,1.1,8.5,2.44 ,CLAY,3463,CLANFIELD CR,2,Z20,0225,522804
   812064,1165479,1,04/09/2009,WOLF,WMN,CI,150,605652,605653,1.1,8.5,1.98 ,CLAY,3409,CLANFIELD CR,2,Z20,0225,522804
  1491631,1814576,1,15/12/2012,WOLF,WMN,CPP,600,605711,605731,1.3,8.5,2.44 ,CLAY,NO #,CENTRAL PKWY,2,Z21,0223,520767
   504117,748985,1,26/08/2007,WOLF,WMN,CPP,400,605719,605843,1.3,8.5,1.83 ,CLAY,292,MISSISSAUGA VALLEY BLVD,2,Z21,0203,520863
  1655677,1911595,1,11/06/2013,WOLF,WMN,CI,200,605725,605844,1.3,8.5,2.13 ,CLAY,680,LOLITA GDNS,2,Z21,0182,522826
  1458557,1778649,1,11/10/2012,WOLF,WMN,CI,200,605725,605844,1.3,8.5,1.98 ,CLAY,620,LOLITA GDNS,2,Z21,0182,522826
  1426053,1727728,1,20/07/2012,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,1.80 ,CLAY,470,GINGER DNS,2,Z21,0203,690920
  1214523,1518989,1,24/07/2011,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,2.13 ,CLAY,452,GINGER DNS,2,Z21,0203,690920
  1214662,1518989,1,24/07/2011,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,2.13 ,CLAY,454,GINGER DNS,2,Z21,0203,690920
  1203049,1502206,1,25/06/2011,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,2.44 ,CLAY,470,GINGER DNS,2,Z21,0203,690920
  1154443,1444220,2,18/03/2011,WOLF,WMN,DI,150,605725,6531784,1.3,8.7,1.83 ,CLAY,464,GINGER DNS,2,Z21,0203,690920
   718312,1044815,2,17/02/2009,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,2.13 ,CLAY,490,GINGER DNS,2,Z21,0203,690920
   704962,1029531,1,10/01/2009,WOLF,WMN,DI,150,605725,6531784,1.1,8.5,2.13 ,SACL,472,GINGER DNS,2,Z21,0203,690920
   461039,645921,2,05/02/2007,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,1.83 ,CLAY,458,GINGER DNS,2,Z21,0203,690920
   353822,1,1,03/09/2005,WOLF,WMN,DI,150,605725,6531784,1.1,,2.13 ,CLAY,,GINGER DNS,2,Z21,0203,690920
   353827,1,1,03/09/2005,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,1.83 ,CLAY,,GINGER DNS,2,Z21,0203,690920
   222119,138378,1,01/12/2003,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,1.95 ,CLAY,,GINGER DNS,2,Z21,0203,690920
   110369,1,1,28/02/2002,WOLF,WMN,DI,150,605725,6531784,1.3,8.5,2.10 ,CLAY,,GINGER DNS,2,Z21,0203,690920
  2144542,2414382,1,27/02/2015,WOLF,WMN,CPP,400,605732,605733,,,0.00 ,,,MISSISSAUGA VALLEY BLVD,2,Z21,0202,520769
  1400033,1667685,1,03/05/2012,WOLF,WMN,DI,150,605733,605732,1.3,8.5,1.83 ,GRAC,148-150,VOLTARIE CR,2,Z21,0202,520710
  1025347,1358480,1,10/09/2010,WOLF,WMN,DI,150,605733,605732,1.3,8.5,2.13 ,CLAY,150,VOLTARIE CR,2,Z21,0202,520710
   579927,917235,1,26/06/2008,WOLF,WMN,DI,150,605733,605732,1.3,8.5,1.83 ,CLAY,204,VOLTARIE CR,2,Z21,0202,520710
   470862,659510,1,14/03/2007,WOLF,WMN,DI,150,605733,605732,1.3,8.5,1.98 ,CLAY,142,VOLTARIE CR,2,Z21,0202,520710
   167154,86500,1,11/02/2003,WOLF,WMN,DI,150,605733,605732,1.3,8.5,1.80 ,CLAY,,VOLTARIE CR,2,Z21,0202,520710
    93864,1,1,17/12/2001,WOLF,WMN,DI,150,605733,605732,1.3,8.5,1.80 ,CLAY,,VOLTARIE CR,2,Z21,0202,520710
   283301,1,1,19/09/1996,,WMN,DI,150,605733,605732,1.3,8.7,0.00 ,,,VOLTARIE CR,2,Z21,0202,520710
   274812,1,1,05/12/1989,,WMN,PVC,150,605733,6593780,1.1,8.7,0.00 ,,,VOLTARIE CR,2,Z21,0202,963621
  1804668,2122167,1,03/01/2014,WOLF,WMN,DI,150,605734,605735,,,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
  1735112,2019803,1,03/12/2013,WOLF,WMN,DI,150,605734,605735,1.3,8.7,2.01 ,CLAY,3231,TRISHA DNS,2,Z21,0202,520711
  1717652,2000762,1,29/10/2013,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.83 ,CLAY,3233,TRISHA DNS,2,Z21,0202,520711
  1697537,1977076,1,17/09/2013,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.13 ,CLAY,3237,TRISHA DNS,2,Z21,0202,520711
  1245747,1560831,1,09/10/2011,WOLF,WMN,DI,150,605734,605735,1.2,8.5,2.44 ,CLAY,3293-3297,TRISHA DNS,2,Z21,0202,520711
  1244295,1558263,1,04/10/2011,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.44 ,CLAY,3291,TRISHA DNS,2,Z21,0202,520711
  1243682,1557633,1,03/10/2011,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.13 ,CLAY,3291/87,TRISHA DNS,2,Z21,0202,520711
  1235908,1547486,1,12/09/2011,WOLF,WMN,DI,150,605734,605735,1.2,8.5,2.44 ,CLAY,3311,TRISHA DNS,2,Z21,0202,520711
  1220538,1526946,1,08/08/2011,WOLF,WMN,DI,150,605734,605735,1.3,8.7,2.13 ,CLAY,NO #,TRISHA DNS,2,Z21,0202,520711
  1126780,1428679,2,11/02/2011,WOLF,WMN,DI,150,605734,605735,1.3,8.7,1.83 ,CLAY,N/E C,TRISHA DNS,2,Z21,0202,520711
   839634,1195616,1,02/11/2009,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.83 ,SAGR,3309,TRISHA DNS,2,Z21,0202,520711
   825957,1181425,1,04/10/2009,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.13 ,CLAY,3227,TRISHA DNS,2,Z21,0202,520711
   559789,879430,2,24/04/2008,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.83 ,CLAY,400,TRISHA DNS,2,Z21,0202,520711
   558819,875242,1,21/04/2008,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.13 ,CLAY,3279,TRISHA DNS,2,Z21,0202,520711
   507800,759110,4,14/09/2007,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.83 ,CLAY,3317,TRISHA DNS,2,Z21,0202,520711
   500797,740256,1,08/08/2007,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.83 ,SAND,3237,TRISHA DNS,2,Z21,0202,520711
   465487,651307,1,21/02/2007,WOLF,WMN,DI,150,605734,605735,1.3,8.5,7.00 ,CLAY,3243,TRISHA DNS,2,Z21,0202,520711
   417833,557459,4,05/07/2006,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.83 ,CLAY,,TRISHA DNS,2,Z21,0202,520711
   241854,1,1,01/03/2004,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.10 ,CLAY,,TRISHA DNS,2,Z21,0202,520711
   182473,1,1,25/04/2003,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.80 ,CLAY,,TRISHA DNS,2,Z21,0202,520711
   140953,1,2,24/09/2002,WOLF,WMN,DI,150,605734,605735,1.3,8.5,2.10 ,SACL,,TRISHA DNS,2,Z21,0202,520711
   119122,1,1,22/04/2002,WOLF,WMN,DI,150,605734,605735,1.3,8.5,1.80 ,CLAY,,TRISHA DNS,2,Z21,0202,520711
    11363,1,1,28/09/2000,WOLF,WMN,DI,150,605734,605735,,,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
    11366,1,1,28/09/2000,WOLF,WMN,DI,150,605734,605735,,,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
    11367,1,1,28/09/2000,WOLF,WMN,DI,150,605734,605735,,,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
   280179,1,1,13/07/1999,,WMN,DI,150,605734,605735,1.3,8.5,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
   275475,1,1,12/12/1997,,WMN,DI,150,605734,605735,,,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
   274222,1,1,30/08/1995,,WMN,DI,150,605734,605735,1.3,8.5,0.00 ,,,TRISHA DNS,2,Z21,0202,520711
  1015708,1344845,2,16/08/2010,WOLF,WMN,CPP,400,605735,605734,1.3,8.5,1.83 ,CLAY,3317,MISSISSAUGA VALLEY BLVD,2,Z21,0202,520772
  2213783,2472842,1,25/05/2015,WOLF,WMN,DI,150,605740,605741,1.3,8.7,1.83 ,CLAY,256,KRISTIN GRV,2,Z21,0223,523836
  2153061,2426401,1,17/03/2015,WOLF,WMN,DI,150,605740,605741,,,0.00 ,,KRISTIN,KRISTIN GRV,2,Z21,0223,523836
  1399176,1666401,1,01/05/2012,C_UT,WMN,DI,150,605740,605741,1.3,8.7,3.00 ,CLAY,,KRISTIN GRV,2,Z21,0223,523836
  1257935,1577703,1,12/11/2011,WOLF,WMN,DI,150,605740,605741,1.3,8.5,1.83 ,CLAY,320,KRISTIN GRV,2,Z21,0223,523836
  2152980,2426375,1,17/03/2015,WOLF,WMN,DI,150,605745,605744,1.3,8.5,2.44 ,CLAY,3298,RHONDA VAL,2,Z21,0202,520784
   208041,1,1,11/09/2003,WOLF,WMN,DI,150,605745,605744,1.3,8.5,2.40 ,CLAY,,RHONDA VAL,2,Z21,0202,520784
   279966,1,1,10/07/1998,,WMN,DI,150,605750,605751,1.1,8.7,0.00 ,,,CHARMAINE HGTS,2,Z21,0224,520714
   269082,1,1,30/10/1985,,WMN,DI,150,605750,605751,1.2,,0.00 ,,,CHARMAINE HGTS,2,Z21,0224,520714
  1245702,1560635,1,08/10/2011,WOLF,WMN,DI,150,605758,605756,1.3,8.5,2.44 ,SACL,3151,GWENDALE CR,2,Z21,0203,520800
   219987,134828,1,20/11/2003,WOLF,WMN,DI,150,605758,605757,1.1,8.7,1.80 ,CLAY,,LANA TERR,2,Z21,0203,520716
   275677,1,1,21/04/1997,,WMN,DI,150,605758,605757,1.1,8.5,0.00 ,,,LANA TERR,2,Z21,0203,520716
   272097,1,1,02/08/1993,,WMN,DI,150,605758,605756,1.3,8.5,0.00 ,,,GWENDALE CR,2,Z21,0203,520800
  1459418,1780531,1,14/10/2012,WOLF,WMN,CPP,400,605760,605844,1.3,8.5,1.83 ,CLAY,CORNER,SILVER CREEK BLVD,2,Z21,0204,520864
  1987801,2308133,1,22/09/2014,WOLF,WMN,DI,150,605761,605762,1.3,,2.44 ,,594,GREEN MEADOW CR,2,Z21,0204,520717
  1231506,1541167,1,31/08/2011,WOLF,WMN,DI,150,605761,605762,1.2,8.5,1.98 ,CLAY,672,GREEN MEADOW CR,2,Z21,0204,520717
   273659,1,1,16/01/1996,,WMN,DI,150,605761,605762,1.3,8.5,0.00 ,,,GREEN MEADOW CR,2,Z21,0204,520717
  1800589,2078832,1,22/12/2013,WOLF,WMN,DI,150,605762,605761,1.3,8.5,2.13 ,CLAY,3160,CANDELA DR,2,Z21,0204,520805
  1466143,1789988,2,31/10/2012,WOLF,WMN,DI,150,605762,605761,1.3,8.5,1.83 ,CLAY,OPP.3154,CANDELA DR,2,Z21,0204,520805
  1715088,1998247,1,24/10/2013,WOLF,WMN,CI,150,605764,6575028,1.1,8.7,1.68 ,CLAY,3640,CAWTHRA RD,2,Z21,0246,834648
  1459680,1780818,1,15/10/2012,WOLF,WMN,CI,150,605764,6575028,1.1,8.7,1.68 ,CLAY,3654,CAWTHRA RD,2,Z21,0246,834648
  1134668,1436548,1,03/03/2011,WOLF,WMN,CI,150,605777,6565738,4.1,8.5,3.35 ,GRAC,no #,DUNDAS ST,2,Z21,0181,762696
  1063180,1401081,1,09/12/2010,WOLF,WMN,CI,150,605777,6565738,1.1,8.7,3.05 ,SHSA,95,DUNDAS ST,2,Z21,0181,762696
   283305,1,1,21/09/1996,,WMN,CI,150,605777,6565738,1.3,8.5,0.00 ,,,DUNDAS ST,2,Z21,0181,762696
   281706,1,1,19/12/1990,,WMN,CI,150,605777,6565738,1.1,8.7,0.00 ,,,DUNDAS ST,2,Z21,0181,762696
   281548,1,1,13/01/1990,,WMN,CI,150,605777,6565738,1.1,8.7,0.00 ,,,DUNDAS ST,2,Z21,0181,762696
   278907,1,1,10/01/1982,,WMN,CI,150,605777,6565738,1.1,8.6,0.00 ,,,DUNDAS ST,2,Z21,0181,762696
  1801684,2085408,1,24/12/2013,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,8.00 ,SHCL,NO#,HURONTARIO ST,2,Z21,0243,812771
  1418745,1700690,1,18/06/2012,WOLF,WMN,DI,200,605786,605787,1.3,8.5,2.74 ,CLAY,30,ELM DR,2,Z21,0244,525558
  1416624,1700690,2,18/06/2012,WOLF,WMN,DI,200,605786,605787,1.3,8.5,2.44 ,CLAY,NO #,ELM DR,2,Z21,0244,525558
  1370949,1635047,1,13/03/2012,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,2.44 ,CLAY,CORNER,HURONTARIO ST,2,Z21,0243,812771
  1214238,1518016,1,22/07/2011,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,2.13 ,CLAY,3620,HURONTARIO ST,2,Z21,0243,812771
  1213714,1516829,1,20/07/2011,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,2.13 ,CLAY,3620,HURONTARIO ST,2,Z21,0243,812771
  1211976,1514438,1,15/07/2011,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,2.74 ,CLAY,S/E Corn.,HURONTARIO ST,2,Z21,0243,812771
   987295,1303313,2,03/06/2010,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,1.98 ,CLAY,NO #,HURONTARIO ST,2,Z21,0243,812771
   778099,1113444,1,11/06/2009,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,2.13 ,CLAY,corner,HURONTARIO ST,2,Z21,0243,812771
   518316,1,1,08/11/2007,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,28.20 ,CLAY,3650,HURONTARIO ST,2,Z21,0243,812771
   466017,652258,1,23/02/2007,WOLF,WMN,DI,300,605786,6574223,1.3,8.5,2.13 ,CLAY,3620&3650,HURONTARIO ST,2,Z21,0243,812771
  1958660,2292250,1,01/08/2014,WOLF,WMN,CPP,400,605788,605787,,,0.00 ,,NO #,MISSISSAUGA VALLEY BLVD,2,Z21,0244,520820
  1214516,1518235,1,22/07/2011,WOLF,WMN,DI,200,605788,6575398,1.3,8.5,1.83 ,CLAY,3665,ARISTA WAY,2,Z21,0244,835535
   239649,1,1,19/02/2004,WOLF,WMN,DI,200,605788,6575398,1.1,8.7,1.80 ,CLAY,,ARISTA WAY,2,Z21,0244,835535
  1218226,1523702,1,02/08/2011,WOLF,WMN,DI,150,605792,605793,1.3,8.5,2.44 ,CLAY,3461,NADINE CR,2,Z21,0224,520730
