OBJECTID_1 *,Shape,GRPCODE,OID_,GRPCODE_1,OBJECTID,GDO_GID,HANSEN_COM,WM_WATERMA,INFRA_STAT,WM_WATERM1,WMODEL_ID,WMODEL_ID_,WMODEL_ID1,WM_WATERM2,MATERIAL,FRM_NODE,TO_NODE,WPZ_ID,CAM_CATEGO,CAM_CATEG1,COMPKEY,INSTALL_DA,SERVSTAT,M_TYPE,DIAMETER,WPZ,INST_YR,ST_CLASS,YR2012,YR2031,Source,GISID,GRPCODE_12,GHD_Edit,Shape_Leng,YR_INSTALL,TRANS,PCSDesc,DCSDesc,PCScore,DCScore,SOIL,DRAINAGE,WTR,ESA,WL,FLP,HWY,RWY,HPU,HEU,Hospital,Med_Centre,LT_CARE,School,HDL,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,LT09,LT10,LT11,LT12,LT13,LT14,LT15,LT16,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,SEVERITY,DURATION,RES01,RES02,RES03,RES04,RES05,RES06,RES07,RES08,RES09,RES10,RES11,RES12,RES13,RES14,RES15,RES16,RS01,RS02,RS03,RS04,RS05,RS06,RS07,RS08,RS09,RS10,RS11,RS12,RS13,RS14,RS15,RS16,MAXRISK,DNMMLD,Model_ID,GISIDForm,LEN_M,TOTCNSQS,TOTRISK,ST_NAME,ST_TYPE,ST_DIR,CITY,INSTDATE,Shape_Le_1,TM,DNM,TOT_LV,TOT_RES,A2031,Hosp_Serv,Airp_Serv,New_Seg,Active_Ope,Pres_Zone,Tran_main,Remove_Seg,Crit_Rests,CritPres2D,CritConsSc,Crit_Res_1,CritPres7D,CCS2D,AdjNodes,ANBPCS,RFOCS,OPSC,MAFIP,PCU,NPA,DCS,Seg_ID,OPSC_NUM,OPSC_TEXT,DSC_NUM,DSC_TEXT,Demand_Met,Duration_1,Row_Labels,MaxTOTRISK,Grp_C_Risk,Age,Group_Mat,RiskThresh,Adj_Length,Dia_x_len,Dia_x_lenO,SOGR_HANSN,Ex_Hi_2031,Priority,SCORE,C06_Cost,C07_Cost,C08_Cost,SumCost,InsigSum,LowSum,MedSum,HighSum,ExtSum,InsigSum1A,LowSum1A,Shape_Length
38,Polyline,E29,1271,E29,38,2241,508853,R,A,4,00WM-I23-0054, ,  WN-I23-0048,  PWL,DI,597950,597948, N5, NS,TRSUB-TRANSMISSION MAIN,5088,24473,01A,DI,400,5,1967,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,38,E29,Consolidated,845.884644,1967,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,1,1,0.1,0.1,0.1,0.25,0.1,1,1,4,2,1,4,2,1,3,1,1,1,0,926.23999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,100,60,8,10,10,20,6,80,100,100,3506.199951,2539,38,845.884644,20,695,AIRPORT,RD, ,BRAMPTON,24473,197.49932,No,7.1281,34.75,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.8874,360,9.739444,1 (Negligible),E29,2,(Low),1,(Negligible),0,0,E29,695,E29 695,47,DI,Moderate, , , , , ,0,695,2500,1250000,5000,1257500,0,0,1257500,0,0,455000,0,197.49932
39,Polyline,E29,1271,E29,38,2241,508853,R,A,4,00WM-I23-0054, ,  WN-I23-0048,  PWL,DI,597950,597948, N5, NS,TRSUB-TRANSMISSION MAIN,5088,24473,01A,DI,400,5,1967,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,38,E29,Consolidated,845.884644,1967,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,1,1,0.1,0.1,0.1,0.25,0.1,1,1,4,2,1,4,2,1,3,1,1,1,0,926.23999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,100,60,8,10,10,20,6,80,100,100,3506.199951,2539,38,845.884644,20,695,AIRPORT,RD, ,BRAMPTON,24473,197.49932,No,7.1281,34.75,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.8874,360,9.739444,1 (Negligible),E29,2,(Low),1,(Negligible),0,0,E29,695,E29 695,47,DI,Moderate, , , , , ,0,695,2500,1250000,5000,1257500,0,0,1257500,0,0,455000,0,369.590112
40,Polyline,E30,1290,E30,40,2244,508856,R,A,4,00WM-I23-0074, ,  WN-I23-0033,  PWL,DI,597946,597954, N5, NS,TRSUB-TRANSMISSION MAIN,5088,01-01-1967 0:00,01A,DI,400,5,1967,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,40,E30,Consolidated,359.948729,1967,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,1,0.1,0.1,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,728.638977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,54,72,9,9,18,5.4,72,90,90,2758.199951,2542,40,359.948729,18,609.2999878,AIRPORT,RD, ,BRAMPTON,01-01-1967 0:00,230.954044,No,2.7759,33.849998,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),39,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),2.0715,360,7.661667,1 (Negligible),E30,2,(Low),1,(Negligible),0,0,E30,609.299988,E30 609.299987793,47,DI,Moderate, , , , , ,0,609.2999878,52500,275000,5000,332500,0,0,332500,0,0,282500,0,230.954044
41,Polyline,X01,1381,X01,41,2412,509093,R,A,4,00WM-E18-0047, ,  WN-E18-0022,  PWL,DIHY,PC596126,597780, N5, NS,TRSUB-TRANSMISSION MAIN,5090,01-01-1955 0:00,01A,DIHY,400,5,1955,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,41,X01,Consolidated,242.288743,1955,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,0.25,0.1,1,0.25,3,2,1,3,2,3,2,1,1,2,0,471.389008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,20,6,80,25,80,1784.400024,2788,41,242.288743,20,530,MAIN,ST,S,BRAMPTON,01-01-1955 0:00,170.013418,No,2.5946,26.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),39.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.7954,360,4.956667,1 (Negligible),X01,2,(Low),1,(Negligible),0,0,X01,530,X01 530,59,DIHY,Moderate, , , , , ,0,530,175000,275000,5000,455000,0,0,455000,0,0,455000,0,170.013418
45,Polyline,X01,1381,X01,41,2412,509093,R,A,4,00WM-E18-0047, ,  WN-E18-0022,  PWL,DIHY,PC596126,597780, N5, NS,TRSUB-TRANSMISSION MAIN,5090,01-01-1955 0:00,01A,DIHY,400,5,1955,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,41,X01,Consolidated,242.288743,1955,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,0.25,0.1,1,0.25,3,2,1,3,2,3,2,1,1,2,0,471.389008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,20,6,80,25,80,1784.400024,2788,41,242.288743,20,530,MAIN,ST,S,BRAMPTON,01-01-1955 0:00,170.013418,No,2.5946,26.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),39.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),3.7954,360,4.956667,1 (Negligible),X01,2,(Low),1,(Negligible),0,0,X01,530,X01 530,59,DIHY,Moderate, , , , , ,0,530,175000,275000,5000,455000,0,0,455000,0,0,455000,0,72.275325
54,Polyline,S42,1257,S42,214,25517,703841,R,A,4,0, , ,  PWL,DI,6541804,6543006, N5, NS,TRSUB-TRANSMISSION MAIN,7038,01-01-1965 0:00,01A,DI,400,5,1965,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,214,S42,Consolidated,1280.169635,1965,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,1,1,0.1,0.1,0.1,0.25,0.1,1,1,4,2,1,4,2,3,3,1,1,2,0,1501.900024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,11.5,92,46,57.5,115,69,9.2,11.5,11.5,23,6.9,92,115,115,5685.299805,34362,214,1280.169635,23,768.2000732,CLARENCE,ST, ,BRAMPTON,01-01-1965 0:00,759.609153,No,4.2932,33.400002,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),37.7,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),4.5493,360,15.7925,1 (Negligible),S42,2,(Low),1,(Negligible),0,0,S42,768.200073,S42 768.200073242,49,DI,Moderate, , , , , ,0,768.2000732,175000,1250000,5000,1430000,0,0,1430000,0,0,905000,0,14.512732
55,Polyline,H05,1291,H05,56,2795,509823,R,A,4,50WM-H20-0069, ,  WN-H20-0020,  PWL,DI,596614,596808, N5, NS,TRSUB-TRANSMISSION MAIN,5098,01-01-1969 0:00,01A,DI,400,5,1969,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,56,H05,Consolidated,641.780988,1969,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,54,7.2,9,67.5,18,5.4,72,90,90,0,3507,56,641.780988,18,603,BRAMALEA,RD, ,BRAMPTON,01-01-1969 0:00,165.49518,No,1.7061,33.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Pass,Pass,1 (Negligible),Not run,Not run,Not run,NO,n/a,n/a,1 (Negligible),1.297,360,0,1 (Negligible),H05,2,(Low),1,(Negligible),0,0,H05,603,H05 603,45,DI,Moderate, , , , , ,0,603,52500,275000,5000,332500,0,0,332500,0,0,1880000,0,119.454209
56,Polyline,H05,1291,H05,56,2795,509823,R,A,4,50WM-H20-0069, ,  WN-H20-0020,  PWL,DI,596614,596808, N5, NS,TRSUB-TRANSMISSION MAIN,5098,01-01-1969 0:00,01A,DI,400,5,1969,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,56,H05,Consolidated,641.780988,1969,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,54,7.2,9,67.5,18,5.4,72,90,90,0,3507,56,641.780988,18,603,BRAMALEA,RD, ,BRAMPTON,01-01-1969 0:00,165.49518,No,1.7061,33.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Pass,Pass,1 (Negligible),Not run,Not run,Not run,NO,n/a,n/a,1 (Negligible),1.297,360,0,1 (Negligible),H05,2,(Low),1,(Negligible),0,0,H05,603,H05 603,45,DI,Moderate, , , , , ,0,603,52500,275000,5000,332500,0,0,332500,0,0,1880000,0,165.49518
57,Polyline,H05,1291,H05,56,2795,509823,R,A,4,50WM-H20-0069, ,  WN-H20-0020,  PWL,DI,596614,596808, N5, NS,TRSUB-TRANSMISSION MAIN,5098,01-01-1969 0:00,01A,DI,400,5,1969,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,56,H05,Consolidated,641.780988,1969,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,54,7.2,9,67.5,18,5.4,72,90,90,0,3507,56,641.780988,18,603,BRAMALEA,RD, ,BRAMPTON,01-01-1969 0:00,165.49518,No,1.7061,33.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Pass,Pass,1 (Negligible),Not run,Not run,Not run,NO,n/a,n/a,1 (Negligible),1.297,360,0,1 (Negligible),H05,2,(Low),1,(Negligible),0,0,H05,603,H05 603,45,DI,Moderate, , , , , ,0,603,52500,275000,5000,332500,0,0,332500,0,0,1880000,0,113.233077
58,Polyline,H05,1291,H05,56,2795,509823,R,A,4,50WM-H20-0069, ,  WN-H20-0020,  PWL,DI,596614,596808, N5, NS,TRSUB-TRANSMISSION MAIN,5098,01-01-1969 0:00,01A,DI,400,5,1969,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,56,H05,Consolidated,641.780988,1969,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.75,0.25,0.1,1,1,3,2,1,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,54,7.2,9,67.5,18,5.4,72,90,90,0,3507,56,641.780988,18,603,BRAMALEA,RD, ,BRAMPTON,01-01-1969 0:00,165.49518,No,1.7061,33.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Pass,Pass,1 (Negligible),Not run,Not run,Not run,NO,n/a,n/a,1 (Negligible),1.297,360,0,1 (Negligible),H05,2,(Low),1,(Negligible),0,0,H05,603,H05 603,45,DI,Moderate, , , , , ,0,603,52500,275000,5000,332500,0,0,332500,0,0,1880000,0,123.431547
59,Polyline,B02,729,B02,59,2894,510005,R,A,4,00WM-I21-0050, ,  WN-I21-0033,  PWL,DI,596817,596351, N5, NS,TRSUB-TRANSMISSION MAIN,5100,15-01-1991 0:00,01A,CPP,400,5,1974,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,59,B02,Singular,53.010696,1991,0,(Low),(Negligible),2,1,C,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.25,0.25,0.25,4,2,1,4,3,3,2,1,1,2,0,775.344971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4.6,86.25,57.5,92,46,57.5,11.5,69,9.2,11.5,11.5,92,17.25,23,28.75,92,2935,3681,59,53.010696,23,619.8499756,QUEEN,ST,E,BRAMPTON,15-01-1991 0:00,53.010696,No,1.0871,26.950001,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.2317,360,8.152778,1 (Negligible),B02,2,(Low),1,(Negligible),0,0,B02,619.849976,B02 619.849975586,23,CPP,Moderate, , , , , ,0,619.8499756,175000,275000,5000,455000,0,0,455000,0,0,455000,0,53.010696
60,Polyline,R67,1371,R67,60,2922,510049,R,A,4,00WM-J21-0006, ,  WN-J21-0004,  PWL,DIHY,PC596369,596374, N4, NS,TRSUB-TRANSMISSION MAIN,5100,01-01-1989 0:00,01A,DIHY,400,4,1989,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,60,R67,Singular,350.432606,1989,0,(Low),(Negligible),2,1,C,I,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,3,2,1,3,2,3,2,1,3,2,0,9.29886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,4.4,82.5,11,88,44,55,11,66,8.8,11,11,88,6.6,88,27.5,88,35.200001,3728,60,350.432606,22,619.2999878,DELTA PARK,BLVD, ,BRAMPTON,01-01-1989 0:00,350.432606,No,2.6526,28.15,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.8,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),5.2921,360,0.097778,1 (Negligible),R67,2,(Low),1,(Negligible),0,0,R67,619.299988,R67 619.299987793,25,DIHY,Moderate, , , , , ,0,619.2999878,175000,275000,5000,455000,0,0,455000,0,0,905000,0,350.432606
61,Polyline,C43,1373,C43,61,3028,510161,R,A,4,00WM-E17-0063, ,  WN-E17-0029,  PWL,DIHY,PC596221,596565, N5, NS,TRSUB-TRANSMISSION MAIN,5101,01-01-1986 0:00,01A,DIHY,400,5,1986,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,61,C43,Consolidated,1142.424084,1986,0,(Low),(Negligible),2,1,C,I,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,4,2,1,4,2,2,2,1,1,1,0,798.275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,80,6,80,25,80,3021.800049,3846,61,1142.424084,20,590,RAY LAWSON,BLVD, ,BRAMPTON,01-01-1986 0:00,331.516293,No,5.6166,29.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.7,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3574,360,8.393889,1 (Negligible),C43,2,(Low),1,(Negligible),0,0,C43,590,C43 590,28,DIHY,Moderate, , , , , ,0,590,52500,275000,5000,332500,0,0,332500,0,0,905000,0,331.516293
62,Polyline,B40,1369,B40,62,3037,510170,R,A,4,00WM-E16-0058, ,  WN-E16-0048,  PWL,DIHY,PC596226,596093, N5, NS,TRSUB-TRANSMISSION MAIN,5101,01-01-1987 0:00,01A,DIHY,400,5,1987,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,62,B40,Segmented,699.857595,1987,0,(Low),(Negligible),2,1,C,I,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,4,2,1,4,2,3,3,1,1,2,0,104.004997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,92,46,57.5,11.5,69,9.2,11.5,11.5,92,6.9,92,28.75,92,393.700012,3855,62,699.857595,23,693.4500732,HWY 407, , ,BRAMPTON,01-01-1987 0:00,426.452262,No,6.1306,30.15,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),39.3,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.0068,360,1.093611,1 (Negligible),B40,2,(Low),1,(Negligible),0,0,B40,693.450073,B40 693.450073242,27,DIHY,Moderate, , , , , ,0,693.4500732,175000,1250000,5000,1430000,0,0,1430000,0,0,1800000,0,426.452262
63,Polyline,C43,1373,C43,61,3028,510161,R,A,4,00WM-E17-0063, ,  WN-E17-0029,  PWL,DIHY,PC596221,596565, N5, NS,TRSUB-TRANSMISSION MAIN,5101,01-01-1986 0:00,01A,DIHY,400,5,1986,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,61,C43,Consolidated,1142.424084,1986,0,(Low),(Negligible),2,1,C,I,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,4,2,1,4,2,2,2,1,1,1,0,798.275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,80,6,80,25,80,3021.800049,3846,61,1142.424084,20,590,RAY LAWSON,BLVD, ,BRAMPTON,01-01-1986 0:00,331.516293,No,5.6166,29.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.7,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3574,360,8.393889,1 (Negligible),C43,2,(Low),1,(Negligible),0,0,C43,590,C43 590,28,DIHY,Moderate, , , , , ,0,590,52500,275000,5000,332500,0,0,332500,0,0,905000,0,334.419159
64,Polyline,C43,1373,C43,61,3028,510161,R,A,4,00WM-E17-0063, ,  WN-E17-0029,  PWL,DIHY,PC596221,596565, N5, NS,TRSUB-TRANSMISSION MAIN,5101,01-01-1986 0:00,01A,DIHY,400,5,1986,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,61,C43,Consolidated,1142.424084,1986,0,(Low),(Negligible),2,1,C,I,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,4,2,1,4,2,2,2,1,1,1,0,798.275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,80,6,80,25,80,3021.800049,3846,61,1142.424084,20,590,RAY LAWSON,BLVD, ,BRAMPTON,01-01-1986 0:00,331.516293,No,5.6166,29.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.7,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3574,360,8.393889,1 (Negligible),C43,2,(Low),1,(Negligible),0,0,C43,590,C43 590,28,DIHY,Moderate, , , , , ,0,590,52500,275000,5000,332500,0,0,332500,0,0,905000,0,8.251892
65,Polyline,C43,1373,C43,61,3028,510161,R,A,4,00WM-E17-0063, ,  WN-E17-0029,  PWL,DIHY,PC596221,596565, N5, NS,TRSUB-TRANSMISSION MAIN,5101,01-01-1986 0:00,01A,DIHY,400,5,1986,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,61,C43,Consolidated,1142.424084,1986,0,(Low),(Negligible),2,1,C,I,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,4,2,1,4,2,2,2,1,1,1,0,798.275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,80,6,80,25,80,3021.800049,3846,61,1142.424084,20,590,RAY LAWSON,BLVD, ,BRAMPTON,01-01-1986 0:00,331.516293,No,5.6166,29.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.7,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3574,360,8.393889,1 (Negligible),C43,2,(Low),1,(Negligible),0,0,C43,590,C43 590,28,DIHY,Moderate, , , , , ,0,590,52500,275000,5000,332500,0,0,332500,0,0,905000,0,80.973238
66,Polyline,C43,1373,C43,61,3028,510161,R,A,4,00WM-E17-0063, ,  WN-E17-0029,  PWL,DIHY,PC596221,596565, N5, NS,TRSUB-TRANSMISSION MAIN,5101,01-01-1986 0:00,01A,DIHY,400,5,1986,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,61,C43,Consolidated,1142.424084,1986,0,(Low),(Negligible),2,1,C,I,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.25,4,2,1,4,2,2,2,1,1,1,0,798.275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,60,8,10,10,80,6,80,25,80,3021.800049,3846,61,1142.424084,20,590,RAY LAWSON,BLVD, ,BRAMPTON,01-01-1986 0:00,331.516293,No,5.6166,29.5,0,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Pressure),38.7,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.3574,360,8.393889,1 (Negligible),C43,2,(Low),1,(Negligible),0,0,C43,590,C43 590,28,DIHY,Moderate, , , , , ,0,590,52500,275000,5000,332500,0,0,332500,0,0,905000,0,308.309702
67,Polyline,V29,1347,V29,67,3077,510211,R,A,4,00WM-E18-0049, ,  WN-E18-0072,  PWL,DI,596131,596125, N5, NS,TRSUB-TRANSMISSION MAIN,5102,01-01-1955 0:00,01A,DI,400,5,1955,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,67,V29,Consolidated,12.237207,1955,0,(Catastrophic) - Flow Failure,(Negligible),5,1,C,I,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,0.25,0.1,1,0.75,3,5,1,5,2,2,2,1,1,1,0,13087.2002,0.2,261.743988,523.487976,9815.400391,6543.600098,10469.7998,5234.879883,6543.600098,1308.719971,7852.319824,1046.979981,1308.719971,1308.719971,2617.439941,785.231995,10469.7998,9815.400391,2.3,4.6,86.25,57.5,92,46,57.5,11.5,69,9.2,11.5,11.5,23,6.9,92,86.25,92,49540.39844,3899,67,12.237207,23,667,STEELES,AVE,E,BRAMPTON,01-01-1955 0:00,4.238251,No,13.2081,29,75905.79688,Yes,0,0, ,YES,Zone 5,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,4.8324,360,137.612222,2 (Low),V29,5,(Catastrophic) - Flow Failure,1,(Negligible),50258.9,0.2,V29,667,V29 667,59,DI,Moderate, , , , , ,0,667,52500,275000,5000,332500,0,0,332500,0,0,332500,0,4.238251
