@relation untitled
@attribute string
@attribute CritPres2D real
@attribute BRKS_FVYRS_SCR real
@attribute WL real
@attribute PAN real
@attribute WTR real
@attribute Performance_Level string
@attribute Hosp_Serv real
@attribute INFRA_STAT string
@attribute HANSEN_COM real
@attribute Condition_Score_Level string
@attribute BRKS_FVYRS_Level string
@attribute MI_SCR real
@attribute STANDARD_CONFOR real
@attribute RiskThresh string
@attribute FID real
@attribute TRANS real
@attribute BRKS_FVYRS real
@attribute Criticality_Level string
@attribute DIAMETER real
@attribute FLP real
@attribute Hospital real
@attribute Source string
@attribute HL real
@attribute ST_CLASS string
@attribute HDL real
@attribute Criticality_SCR real
@attribute HEAD_LOSS_SCR real
@attribute Maintenance_Cost real
@attribute School real
@attribute MITIGATION_Level string
@attribute Age real
@attribute Shape_* string
@attribute MI real
@attribute RWY real
@attribute Crit_Rests string
@attribute CritConsSc string
@attribute Condition_Score real
@attribute FRM_NODE real
@attribute Med_Centre real
@attribute RSL_SCR real
@attribute WPZ real
@attribute INST_YR real
@attribute New_Seg string
@attribute Mat_Fact real
@attribute HWY real
@attribute ENVMT_SCR real
@attribute TotBrks real
@attribute HEU real
@attribute MATERIAL string
@attribute OBJECTID real
@attribute _Normalized_Quality_-_test_result_Score real
@attribute Operation_Cost real
@attribute TotBrks_Lenght real
@attribute R real
@attribute QUALIT_SCR real
@attribute Shape_Leng real
@attribute Performanc_SCR real
@attribute Active_Ope string
@attribute DIA_SCR real
@attribute f real
@attribute SOIL string
@attribute INSTALL_DA string
@attribute MATERIAL_CD string
@attribute ST_DIR string
@attribute ACCESS_SCR real
@attribute LT_CARE real
@attribute Airp_Serv real
@attribute Tran_main string
@attribute BRK_Level string
@attribute REPLC_COST real
@attribute TM string
@attribute BRKS_FV_YRS_L real
@attribute TO_NODE real
@attribute LEN_M real
@attribute BRK_SCR real
@attribute MI_Level string
@attribute HPU real
@attribute ESA real
@attribute RSL_Level string
@attribute ST_NAME string
@attribute RSL real
@attribute CITY string
@attribute ST_TYPE string
@attribute OPSC string
@attribute DRAINAGE string
@data
'',37.1,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',516563.0,'Moderately_Low','Low',15.0,0.0,'Moderate',2177.0,0.0,16.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.305489009,'LOCAL',0.0,30.0,0.0,628.9174475,0.0,'DO_NOTHING',28.0,'Polyline',0.6784008,0.0,'Fail_(Pressure)','2_(Low)',160.0,600695.0,0.0,5.0,4.0,1989.0,'',1.0,1.0,0.0,89.0,0.0,'CPP',715.0,0.0,440.2422133,7.075650418,3.39e-13,0.0,1257.834895,0.0,'YES',5.0,0.03337527,'C','1/1/1989','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',1.272027041,600697.0,1257.834895,0.0,'High',0.0,0.0,'Medium','DREW',47.0,'MISSISSAUGA','RD','2_(Low)','I'
'',0.0,0.0,0.0,390.0,1.0,'Moderately_Low',0.0,'A',746352.0,'Moderately_Low','Low',15.0,15.0,'Moderate',406.0,0.0,9.0,'Medium',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.230110861,'LOCAL',0.0,120.0,0.0,473.734671,0.0,'MONITOR',17.0,'Polyline',0.511008211,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',120.0,6529284.0,0.0,0.0,5.0,2000.0,'',1.0,0.0,15.0,69.0,0.0,'CPP',1567.0,0.0,331.6142697,7.282557539,2.56e-13,0.0,947.469342,150.0,'YES',5.0,0.03337527,'C','1/5/2000','CPP','W',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.949898809,6562512.0,947.469342,0.0,'High',0.0,0.0,'Low','DERRY',58.0,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',38.4,0.0,0.0,520.0,0.0,'Moderately_Low',0.0,'A',521692.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1274.0,0.0,38.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.237929761,'COLLECTOR',0.0,210.0,0.0,489.8316245,0.0,'RELINE_-_REHAB',45.0,'Polyline',0.528371676,0.0,'Fail_(Pressure)','2_(Low)',160.0,606703.0,1.0,0.0,3.0,1972.0,'',1.0,0.0,15.0,150.0,0.0,'CPP',875.0,0.0,342.8821372,15.3113838,2.64e-13,0.0,979.663249,150.0,'YES',5.0,0.03337527,'CL','1/1/1972','CPP','',15.0,1.0,0.0,'NO','Medium',1576.0,'No',3.878883896,606706.0,979.663249,5.0,'High',0.0,1.0,'Low','CITY_CENTRE',30.0,'MISSISSAUGA','DR','2_(Low)','I'
'',0.0,10.0,0.0,700.0,0.0,'Moderately_Low',0.0,'A',655186.0,'Medium','Low',15.0,0.0,'Moderate',2821.0,1.0,55.0,'Very_High',2100.0,0.0,0.0,'RATRANSMISSION_MAIN',7.38006e-06,'ARTERIAL',0.0,270.0,15.0,96.69037,0.0,'REPLACE_IN_FUTURE',13.0,'Polyline',0.069561417,0.0,'Not_Balanced','5_(Catastrophic)_-_Not_Balanced',280.0,6512904.0,0.0,0.0,4.0,2004.0,'',1.0,1.0,15.0,57.0,0.0,'TMCPP',3614.0,0.0,67.683259,29.47553102,8.2e-18,0.0,193.38074,150.0,'YES',15.0,0.020916838,'C','1/9/2004','CPP','',15.0,0.0,0.0,'YES','Low',2363.0,'Yes',28.44130186,6513104.0,193.38074,10.0,'High',0.0,0.0,'Low','HEART_LAKE',62.0,'BRAMPTON','RD','5_(Catastrophic)_-_Not_Balanced','I'
'',0.0,0.0,0.0,150.0,0.0,'Very_Low',0.0,'A',674751.0,'Moderately_Low','Low',15.0,0.0,'Low',357.0,0.0,28.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.240412262,'LOCAL',0.0,30.0,0.0,494.9424085,0.0,'DO_NOTHING',17.0,'Polyline',0.533884578,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',120.0,6525824.0,0.0,0.0,4.0,2000.0,'',1.0,0.0,0.0,30.0,0.0,'CPP',1235.0,0.0,346.459686,3.030655636,2.67e-13,0.0,989.884817,0.0,'YES',5.0,0.03337527,'CL','1/6/2000','CPP','W',0.0,0.0,0.0,'NO','Low',1576.0,'No',2.828611927,6525844.0,989.884817,0.0,'High',0.0,0.0,'Low','EGLINTON',58.0,'MISSISSAUGA','AVE','5_(Catastrophic)_-_Flow_Failure','P'
'',0.0,0.0,0.0,520.0,0.0,'Moderately_Low',0.0,'A',518557.0,'Moderately_Low','Low',15.0,15.0,'Moderate',184.0,0.0,63.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.373140997,'LOCAL',0.0,210.0,0.0,768.194194,1.0,'RELINE_-_REHAB',34.0,'Polyline',0.828635869,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',160.0,603509.0,0.0,5.0,4.0,1983.0,'',1.0,0.0,15.0,65.0,0.0,'CPP',787.0,0.0,537.7359358,4.230701072,4.15e-13,0.0,1536.388388,150.0,'YES',5.0,0.03337527,'CL','1/1/1983','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',4.100525654,603508.0,1536.388388,0.0,'High',0.0,1.0,'Medium','RIDGEWAY',41.0,'MISSISSAUGA','DR','5_(Catastrophic)_-_Flow_Failure','I'
'',39.6,0.0,0.0,560.0,1.0,'Moderately_Low',0.0,'A',520124.0,'Medium','Low',5.0,15.0,'Moderate',1022.0,0.0,1.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.0036806,'LOCAL',0.0,210.0,0.0,7.577338,1.0,'RELINE_-_REHAB',117.0,'Polyline',0.008173525,0.0,'Fail_(Pressure)','2_(Low)',200.0,604926.0,0.0,15.0,2.0,1900.0,'',0.5,0.0,15.0,3.0,0.0,'DI',146.0,0.0,5.3041366,19.79587026,4.09e-15,0.0,15.154676,150.0,'YES',5.0,0.03337527,'S','31-12-1899','DI','W',15.0,0.0,0.0,'NO','Medium',1576.0,'No',6.598623422,605084.0,15.154676,5.0,'Low',0.0,1.0,'Very_High','PAISLEY',-21.0,'MISSISSAUGA','BLVD','2_(Low)','W'
'',36.7,0.0,0.0,150.0,0.0,'Very_Low',0.0,'A',702278.0,'Moderately_Low','Low',15.0,0.0,'Low',2263.0,0.0,31.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.376948704,'ARTERIAL',0.0,30.0,0.0,776.0332115,0.0,'DO_NOTHING',15.0,'Polyline',0.837091662,0.0,'Fail_(Pressure)','2_(Low)',120.0,6541525.0,0.0,0.0,5.0,2002.0,'',1.0,0.0,0.0,60.0,0.0,'CPP',1352.0,0.0,543.2232481,3.865813931,4.19e-13,0.0,1552.066423,0.0,'YES',5.0,0.03337527,'C','1/6/2002','CPP','S',0.0,0.0,0.0,'NO','Low',1576.0,'No',1.997337198,6541588.0,1552.066423,0.0,'High',0.0,0.0,'Low','KENNEDY',60.0,'BRAMPTON','RD','2_(Low)','I'
'',0.0,5.0,0.0,530.0,0.0,'Moderately_Low',0.0,'',0.0,'Medium','Medium',15.0,0.0,'Moderate',938.0,0.0,85.0,'Moderately_High',2100.0,0.0,0.0,'2031_COMP_Linear',1.51275e-05,'ARTERIAL',0.0,180.0,15.0,198.194294,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.142585823,0.0,'Inactive/Closed','Inactive/Closed',200.0,0.0,0.0,0.0,3.0,2011.0,'',1.0,1.0,15.0,87.0,0.0,'CPP',3595.0,0.0,138.7360058,21.94815962,1.68e-17,0.0,396.388588,150.0,'NO',15.0,0.020916838,'CL','1/0/1900_0:00','CPP','',0.0,0.0,0.0,'NO','Medium',2363.0,'Yes',21.44360422,0.0,396.388588,5.0,'High',0.0,0.0,'Low','TOMKEN_RD',69.0,'MISSISSAUGA','','Inactive/Closed','I'
'',38.1,0.0,0.0,530.0,0.0,'Moderately_Low',0.0,'A',506412.0,'Medium','Low',15.0,15.0,'Moderate',3721.0,0.0,1.0,'Moderately_High',300.0,0.0,0.0,'DISTRIBUTION_MAIN_-_SMALL_DIAMETER',1.005950535,'LOCAL',0.0,180.0,0.0,447.5989255,0.0,'RELINE_-_REHAB',40.0,'Polyline',0.649802027,0.0,'Fail_(Pressure)','2_(Low)',200.0,608677.0,0.0,10.0,7.0,1977.0,'',0.5,0.0,15.0,5.0,0.0,'DI',3405.0,0.0,313.3192479,0.558535747,1.12e-12,0.0,895.197851,150.0,'YES',0.0,0.03664517,'CL','1/0/1900_0:00','DI','',15.0,0.0,0.0,'NO','Low',1171.0,'No',0.111707149,608675.0,895.197851,0.0,'High',0.0,1.0,'High','HURONTARIO',17.5,'BRAMPTON','ST','2_(Low)','I'
'',37.1,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',702305.0,'Moderately_Low','Low',15.0,0.0,'Low',2308.0,0.0,6.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.183811646,'LOCAL',0.0,30.0,0.0,378.4173825,0.0,'DO_NOTHING',15.0,'Polyline',0.408191339,0.0,'Fail_(Pressure)','2_(Low)',160.0,6541588.0,0.0,0.0,5.0,2002.0,'',1.0,0.0,0.0,87.0,0.0,'CPP',1354.0,0.0,264.8921678,11.49524362,2.04e-13,0.0,756.834765,0.0,'YES',5.0,0.03337527,'C','1/6/2002','CPP','S',0.0,0.0,0.0,'NO','Medium',1576.0,'No',0.792775422,6541592.0,756.834765,5.0,'High',0.0,0.0,'Low','KENNEDY',60.0,'BRAMPTON','RD','2_(Low)','I'
'',0.0,0.0,0.0,150.0,0.0,'Very_Low',0.0,'A',679046.0,'Moderately_Low','Low',5.0,0.0,'Low',4000.0,0.0,0.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.000243865,'COLLECTOR',0.0,30.0,0.0,0.50205,0.0,'DO_NOTHING',17.0,'Polyline',0.000541551,0.0,'Pass','1_(Negligible)',120.0,0.0,0.0,10.0,5.0,2000.0,'',0.5,0.0,0.0,0.0,0.0,'DIHY',193.0,0.0,0.351435,0.0,2.71e-16,0.0,1.0041,0.0,'YES',5.0,0.03337527,'C','1/7/2000','DI','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.0,6526886.0,1.0041,0.0,'Low',0.0,0.0,'High','CLARKWAY',29.0,'BRAMPTON','DR','1_(Negligible)','I'
'',37.6,0.0,0.0,230.0,0.0,'Very_Low',0.0,'A',515956.0,'Medium','Low',15.0,0.0,'Low',1170.0,0.0,4.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.311238642,'LOCAL',0.0,30.0,0.0,640.7543525,0.0,'MONITOR',52.0,'Polyline',0.691169035,0.0,'Fail_(Pressure)','2_(Low)',200.0,592727.0,0.0,10.0,4.0,1965.0,'',1.0,0.0,0.0,40.0,0.0,'CPP',672.0,0.0,448.5280468,3.121320975,3.46e-13,0.0,1281.508705,0.0,'YES',5.0,0.03337527,'C','1/1/1965','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.312132097,592740.0,1281.508705,0.0,'High',0.0,0.0,'High','AMERICAN',23.0,'MISSISSAUGA','DR','2_(Low)','I'
'',0.0,0.0,0.0,270.0,0.0,'Very_Low',0.0,'A',508475.0,'Medium','Low',15.0,0.0,'Moderate',2779.0,0.0,4.0,'Very_Low',450.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.087865377,'LOCAL',0.0,30.0,0.0,338.2714815,0.0,'MONITOR',41.0,'Polyline',0.696200386,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',240.0,0.0,0.0,15.0,6.0,1976.0,'',0.4,0.0,0.0,11.0,0.0,'PHOE',3267.0,0.0,236.7900371,1.625913002,9.76e-14,0.0,676.542963,0.0,'YES',5.0,0.032161614,'CL','1/1/1976','HDPE','',0.0,0.0,0.0,'NO','Low',826.0,'No',0.591241092,598468.0,676.542963,0.0,'High',0.0,0.0,'Very_High','BRAMALEA',13.6,'BRAMPTON','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',38.6,0.0,0.0,430.0,0.0,'Moderately_Low',0.0,'A',514787.0,'Moderately_Low','Low',15.0,15.0,'Low',501.0,0.0,65.0,'Medium',500.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.053709147,'LOCAL',0.0,120.0,0.0,361.764028,0.0,'RELINE_-_REHAB',31.0,'Polyline',0.744550663,0.0,'Fail_(Pressure)','2_(Low)',160.0,593706.0,0.0,5.0,5.0,1986.0,'',1.0,0.0,15.0,67.0,0.0,'CPP',1986.0,0.0,253.2348196,9.260179954,5.97e-14,0.0,723.528056,150.0,'YES',5.0,0.031131194,'CL','1/1/1986','CPP','',0.0,0.0,0.0,'NO','Low',826.0,'No',8.983756671,593711.0,723.528056,0.0,'High',1.0,0.0,'Medium','MEADOWPINE',44.0,'MISSISSAUGA','BLVD','2_(Low)','I'
'',0.0,0.0,0.0,270.0,0.0,'Very_Low',0.0,'ABND',0.0,'Medium','Low',15.0,0.0,'Low',2979.0,0.0,0.0,'Very_Low',400.0,0.0,0.0,'Water_Model',0.032253568,'LOCAL',0.0,30.0,0.0,66.4011835,0.0,'MONITOR',10.0,'Polyline',0.071625642,0.0,'Inactive/Closed','Inactive/Closed',240.0,0.0,0.0,15.0,5.0,2007.0,'',0.1,1.0,0.0,0.0,0.0,'PVC',4138.0,0.0,46.48082845,0.0,3.58e-14,0.0,132.802367,0.0,'NO',5.0,0.03337527,'CL','1/0/1900_0:00','PVC','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.0,0.0,132.802367,0.0,'High',0.0,0.0,'Very_High','PRIVATE_RD',6.5,'BRAMPTON','','Inactive/Closed','I'
'',39.1,0.0,0.0,270.0,0.0,'Very_Low',0.0,'A',510496.0,'Medium','Low',15.0,0.0,'Moderate',2770.0,0.0,2.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.195291616,'COLLECTOR',0.0,30.0,0.0,402.051468,0.0,'MONITOR',41.0,'Polyline',0.433684959,0.0,'Fail_(Pressure)','2_(Low)',240.0,0.0,0.0,15.0,5.0,1976.0,'',0.4,0.0,0.0,3.0,0.0,'PHOE',3275.0,0.0,281.4360276,0.373086562,2.17e-13,0.0,804.102936,0.0,'YES',5.0,0.03337527,'CL','1/1/1976','HDPE','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.248724375,598461.0,804.102936,0.0,'High',0.0,0.0,'Very_High','BRAMALEA',13.6,'BRAMPTON','RD','2_(Low)','I'
'',38.2,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',808976.0,'Moderately_Low','Low',15.0,0.0,'Low',475.0,0.0,34.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.084965312,'ARTERIAL',0.0,30.0,0.0,174.9200975,0.0,'DO_NOTHING',8.0,'Polyline',0.188682846,0.0,'Fail_(Pressure)','2_(Low)',160.0,16573096.0,0.0,0.0,4.0,2009.0,'',1.0,0.0,0.0,84.0,0.0,'CPP3',1808.0,0.0,122.4440683,24.01096306,9.44e-14,0.0,349.840195,0.0,'YES',5.0,0.03337527,'CL','1/12/2009','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',9.718723144,6573110.0,349.840195,5.0,'High',0.0,0.0,'Low','ERIN_MILLS',67.0,'MISSISSAUGA','PKWY','2_(Low)','I'
'',0.0,0.0,0.0,490.0,0.0,'Moderately_Low',0.0,'',0.0,'Moderately_Low','Low',15.0,0.0,'Moderate',2806.0,0.0,98.0,'Moderately_High',2100.0,0.0,0.0,'2031_COMP_Linear',3.81598e-05,'LOCAL',0.0,180.0,15.0,499.952712,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.35967821,0.0,'Inactive/Closed','Inactive/Closed',160.0,0.0,0.0,0.0,3.0,2011.0,'',1.0,0.0,15.0,102.0,0.0,'CPP',3558.0,0.0,349.9668984,10.20096477,4.24e-17,0.0,999.905424,150.0,'NO',15.0,0.020916838,'C','1/0/1900_0:00','CPP','',0.0,0.0,0.0,'NO','Medium',2363.0,'Yes',9.800926932,0.0,999.905424,5.0,'High',0.0,0.0,'Low','BRAMSTEELE',69.0,'BRAMPTON','RD','Inactive/Closed','I'
'',0.0,0.0,0.0,560.0,1.0,'Moderately_Low',0.0,'A',517175.0,'Medium','Low',15.0,15.0,'Moderate',1367.0,0.0,89.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.292811455,'LOCAL',0.0,210.0,0.0,602.8178665,0.0,'RELINE_-_REHAB',57.0,'Polyline',0.650247699,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',200.0,601935.0,0.0,10.0,1.0,1960.0,'',1.0,0.0,15.0,91.0,0.0,'CPP',749.0,0.0,421.9725066,7.547885112,3.25e-13,0.0,1205.635733,150.0,'YES',5.0,0.03337527,'CL','1/1/1960','CPP','W',15.0,0.0,0.0,'NO','Low',1576.0,'No',7.381997527,602008.0,1205.635733,0.0,'High',0.0,1.0,'High','LAKESHORE',18.0,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',0.0,5.0,0.0,680.0,0.0,'Moderately_Low',0.0,'A',519685.0,'Moderately_High','Medium',15.0,15.0,'Extreme',1009.0,0.0,52.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.099975703,'LOCAL',0.0,210.0,0.0,205.8223445,0.0,'REPLACE_IN_FUTURE',31.0,'Polyline',0.222016488,1.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',320.0,604539.0,0.0,10.0,2.0,1986.0,'',0.5,0.0,15.0,127.0,0.0,'DI',135.0,0.0,144.0756412,30.85184952,1.11e-13,0.0,411.644689,150.0,'YES',5.0,0.03337527,'CL','1/1/1986','DI','E',15.0,0.0,0.0,'NO','Low',1576.0,'No',12.63225335,604541.0,411.644689,10.0,'High',0.0,1.0,'High','DUNDAS',22.0,'MISSISSAUGA','ST','5_(Catastrophic)_-_Flow_Failure','I'
'',38.1,0.0,0.0,580.0,1.0,'Moderately_High',0.0,'A',508728.0,'Moderately_Low','Low',15.0,15.0,'Moderate',2525.0,0.0,76.0,'Medium',600.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.023350829,'LOCAL',0.0,120.0,15.0,413.54875,0.0,'RELINE_-_REHAB',29.0,'Polyline',0.329907497,0.0,'Fail_(Pressure)','2_(Low)',160.0,598185.0,0.0,5.0,5.0,1988.0,'',1.0,0.0,15.0,78.0,0.0,'CPP',2144.0,0.0,289.484125,9.430568947,2.59e-14,0.0,827.0975,300.0,'YES',5.0,0.029461491,'CL','1/1/1988','CPP','',0.0,0.0,0.0,'NO','Low',2131.0,'No',9.188759487,598259.0,827.0975,0.0,'High',0.0,0.0,'Medium','NORTH_PARK',46.0,'BRAMPTON','DR','2_(Low)','I'
'',0.0,0.0,0.0,650.0,0.0,'Moderately_Low',0.0,'A',524427.0,'Moderately_High','Low',15.0,0.0,'Extreme',2942.0,0.0,14.0,'Moderately_High',1800.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',3.75632e-05,'ARTERIAL',0.0,180.0,15.0,218.959549,0.0,'REPLACE_IN_FUTURE',56.0,'Polyline',0.145119389,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',320.0,607793.0,0.0,15.0,4.0,1961.0,'',0.5,0.0,15.0,140.0,0.0,'TMDI',3760.0,0.0,153.2716843,31.96937531,4.17e-17,0.0,437.919098,150.0,'YES',15.0,0.021751236,'CL','1/1/1954','DI','',0.0,0.0,0.0,'NO','Low',2565.0,'Yes',3.196937531,607804.0,437.919098,10.0,'High',0.0,0.0,'Very_High','TOMKEN',9.5,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',0.0,5.0,0.0,470.0,1.0,'Moderately_Low',0.0,'A',810226.0,'Medium','Medium',15.0,15.0,'Moderate',3360.0,0.0,49.0,'Medium',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.09848673,'LOCAL',0.0,120.0,0.0,202.756959,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.218709918,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',200.0,6573413.0,0.0,0.0,6.0,2011.0,'',1.0,0.0,15.0,89.0,0.0,'CPP',1835.0,0.0,141.9298713,21.94745878,1.09e-13,0.0,405.513918,150.0,'YES',5.0,0.03337527,'CL','1/3/2011','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',12.08343236,6573426.0,405.513918,5.0,'High',0.0,0.0,'Low','WILLIAMS',69.0,'BRAMPTON','PKWY','5_(Catastrophic)_-_Flow_Failure','I'
'',0.0,5.0,0.0,620.0,0.0,'Moderately_Low',0.0,'A',655505.0,'Medium','Medium',15.0,0.0,'High',2761.0,1.0,79.0,'Very_High',2100.0,0.0,0.0,'RATRANSMISSION_MAIN',2.68291e-05,'COLLECTOR',0.0,270.0,15.0,351.5035,0.0,'REPLACE_IN_FUTURE',13.0,'Polyline',0.252880216,0.0,'Not_Balanced','5_(Catastrophic)_-_Not_Balanced',200.0,6513104.0,0.0,0.0,4.0,2004.0,'',1.0,0.0,15.0,81.0,0.0,'TMCPP',3249.0,0.0,246.05245,11.52193364,2.98e-17,0.0,703.007,150.0,'YES',15.0,0.020916838,'C','1/9/2004','CPP','',15.0,0.0,0.0,'YES','Medium',2363.0,'Yes',11.23744145,6513324.0,703.007,5.0,'High',0.0,0.0,'Low','WEST',62.0,'BRAMPTON','DR','5_(Catastrophic)_-_Not_Balanced','I'
'',0.0,0.0,0.0,480.0,1.0,'Moderately_Low',0.0,'A',834577.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1551.0,0.0,70.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.178659117,'COLLECTOR',0.0,210.0,0.0,367.809748,0.0,'RELINE_-_REHAB',6.0,'Polyline',0.396749094,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',120.0,36575005.0,0.0,0.0,2.0,2011.0,'',1.0,0.0,15.0,72.0,0.0,'CPP3',1913.0,0.0,257.4668236,9.787668814,1.99e-13,0.0,735.619496,150.0,'YES',5.0,0.03337527,'CL','1/4/2011','CPP','E',15.0,0.0,0.0,'NO','Low',1576.0,'No',9.515789125,6575006.0,735.619496,0.0,'High',0.0,1.0,'Low','BURNHAMTHORPE',69.0,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','W'
'',38.3,0.0,0.0,520.0,0.0,'Moderately_Low',0.0,'A',838023.0,'Moderately_Low','Low',15.0,15.0,'Moderate',2476.0,0.0,87.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.379038692,'LOCAL',0.0,210.0,0.0,780.335918,0.0,'RELINE_-_REHAB',28.0,'Polyline',0.841732907,0.0,'Fail_(Pressure)','2_(Low)',160.0,596364.0,0.0,5.0,4.0,1989.0,'',1.0,0.0,15.0,97.0,0.0,'CPP',1966.0,0.0,546.2351426,6.215272023,4.21e-13,0.0,1560.671836,150.0,'YES',5.0,0.03337527,'C','1/1/1989','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',5.57452233,6576105.0,1560.671836,0.0,'High',0.0,1.0,'Medium','DEVON',47.0,'BRAMPTON','RD','2_(Low)','I'
'',38.3,5.0,0.0,560.0,0.0,'Moderately_Low',0.0,'A',802556.0,'Medium','Medium',15.0,15.0,'Low',2408.0,0.0,17.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.027771675,'ARTERIAL',0.0,210.0,0.0,57.1742045,0.0,'RELINE_-_REHAB',20.0,'Polyline',0.061672683,0.0,'Fail_(Pressure)','2_(Low)',200.0,0.0,0.0,0.0,4.0,1997.0,'',1.0,1.0,15.0,19.0,0.0,'CPPI',1772.0,0.0,40.02194315,16.61588488,3.09e-14,0.0,114.348409,150.0,'YES',5.0,0.03337527,'C','1/4/1997','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',14.86684437,6571722.0,114.348409,5.0,'High',0.0,1.0,'Low','TORBRAM',55.0,'BRAMPTON','RD','2_(Low)','I'
'',27.0,0.0,0.0,670.0,0.0,'Moderately_High',0.0,'A',515633.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1914.0,0.0,13.0,'Moderately_High',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.033571168,'COLLECTOR',0.0,210.0,15.0,594.5533925,0.0,'REPLACE_IN_FUTURE',31.0,'Polyline',0.474303504,0.0,'Fail_(Pressure)','4_(Severe)',160.0,595907.0,0.0,5.0,3.0,1986.0,'',1.0,0.0,15.0,25.0,0.0,'CPP',2298.0,0.0,416.1873748,2.102418413,3.73e-14,0.0,1189.106785,300.0,'YES',5.0,0.029461491,'CL','1/1/1986','CPP','E',15.0,0.0,0.0,'NO','Low',2131.0,'No',1.093257575,595837.0,1189.106785,0.0,'High',0.0,1.0,'Medium','EGLINTON',44.0,'MISSISSAUGA','AVE','4_(Severe)','VP'
